H NUM     Z    A ISOM  ABUNDANCE_MF  ISOTP
 # mod     2049 dzeit  1.63E+00 agej  2.5912E+07
 # t9 =    3.435E-01 rho =    3.740E+03
 # densn  2.02779E+04
 # densp  9.89188E+01
 # densa  3.68043E+20
 # total_energy_flux_[erg/(g*s)]  0.00000E+00
  567    54. 137.   1   2.16992E-25  XE137
  568    54. 138.   1   1.00000E-99  XE138
  569    55. 123.   1   1.00000E-99  CS123
  570    55. 124.   1   1.00000E-99  CS124
  571    55. 125.   1   1.00000E-99  CS125
  572    55. 126.   1   1.00000E-99  CS126
  573    55. 127.   1   1.00000E-99  CS127
  574    55. 128.   1   1.00000E-99  CS128
  575    55. 129.   1   1.00000E-99  CS129
  576    55. 130.   1   1.00000E-99  CS130
  577    55. 131.   1   2.77871E-25  CS131
  578    55. 132.   1   1.00000E-99  CS132
  579    55. 133.   1   1.17014E-13  CS133
  580    55. 134.   1   9.17102E-20  CS134
  581    55. 135.   1   2.40047E-15  CS135
  582    55. 136.   1   3.12731E-21  CS136
  583    55. 137.   1   8.99955E-18  CS137
  584    55. 138.   1   1.32703E-27  CS138
  585    55. 139.   1   1.00000E-99  CS139
  586    56. 124.   1   1.00000E-99  BA124
  587    56. 125.   1   1.00000E-99  BA125
  588    56. 126.   1   1.00000E-99  BA126
  589    56. 127.   1   1.00000E-99  BA127
  590    56. 128.   1   1.00000E-99  BA128
  591    56. 129.   1   1.00000E-99  BA129
  592    56. 130.   1   7.24470E-21  BA130
  593    56. 131.   1   2.69030E-25  BA131
  594    56. 132.   1   2.22585E-18  BA132
  595    56. 133.   1   3.70467E-23  BA133
  596    56. 134.   1   3.19569E-13  BA134
  597    56. 135.   1   1.22300E-13  BA135
  598    56. 136.   1   5.33570E-13  BA136
  599    56. 137.   1   2.82863E-13  BA137
  600    56. 138.   1   1.50983E-12  BA138
  601    56. 139.   1   2.13455E-22  BA139
  602    56. 140.   1   1.00000E-99  BA140
  603    56. 141.   1   1.00000E-99  BA141
  604    56. 142.   1   1.00000E-99  BA142
  605    57. 127.   1   1.00000E-99  LA127
  606    57. 128.   1   1.00000E-99  LA128
  607    57. 129.   1   1.00000E-99  LA129
  608    57. 130.   1   1.00000E-99  LA130
  609    57. 131.   1   1.00000E-99  LA131
  610    57. 132.   1   1.00000E-99  LA132
  611    57. 133.   1   1.00000E-99  LA133
  612    57. 134.   1   1.00000E-99  LA134
  613    57. 135.   1   1.00000E-99  LA135
  614    57. 136.   1   1.00000E-99  LA136
  615    57. 137.   1   2.82348E-23  LA137
  616    57. 138.   1   1.25401E-26  LA138
  617    57. 139.   1   1.77804E-13  LA139
  618    57. 140.   1   4.67085E-21  LA140
  619    57. 141.   1   1.00000E-99  LA141
  620    57. 142.   1   1.00000E-99  LA142
  621    57. 143.   1   1.00000E-99  LA143
  622    58. 130.   1   1.00000E-99  CE130
  623    58. 131.   1   1.00000E-99  CE131
  624    58. 132.   1   1.00000E-99  CE132
  625    58. 133.   1   1.00000E-99  CE133
  626    58. 134.   1   1.00000E-99  CE134
  627    58. 135.   1   1.00000E-99  CE135
  628    58. 136.   1   4.68724E-18  CE136
  629    58. 137.   1   2.08971E-24  CE137
  630    58. 138.   1   5.67995E-17  CE138
  631    58. 139.   1   9.51955E-21  CE139
  632    58. 140.   1   4.34391E-13  CE140
  633    58. 141.   1   9.76518E-20  CE141
  634    58. 142.   1   3.20089E-14  CE142
  635    58. 143.   1   8.95361E-22  CE143
  636    58. 144.   1   3.53727E-26  CE144
  637    58. 145.   1   1.00000E-99  CE145
  638    58. 146.   1   1.00000E-99  CE146
  639    59. 133.   1   1.00000E-99  PR133
  640    59. 134.   1   1.00000E-99  PR134
  641    59. 135.   1   1.00000E-99  PR135
  642    59. 136.   1   1.00000E-99  PR136
  643    59. 137.   1   1.00000E-99  PR137
  644    59. 138.   1   1.00000E-99  PR138
  645    59. 139.   1   1.00000E-99  PR139
  646    59. 140.   1   1.00000E-99  PR140
  647    59. 141.   1   4.29705E-14  PR141
  648    59. 142.   1   9.16590E-21  PR142
  649    59. 143.   1   6.22257E-21  PR143
  650    59. 144.   1   1.00000E-99  PR144
  651    59. 145.   1   1.00000E-99  PR145
  652    59. 146.   1   1.00000E-99  PR146
  653    59. 147.   1   1.00000E-99  PR147
  654    59. 148.   1   1.00000E-99  PR148
  655    59. 149.   1   1.00000E-99  PR149
  656    60. 134.   1   1.00000E-99  ND134
  657    60. 135.   1   1.00000E-99  ND135
  658    60. 136.   1   1.00000E-99  ND136
  659    60. 137.   1   1.00000E-99  ND137
  660    60. 138.   1   1.00000E-99  ND138
  661    60. 139.   1   1.00000E-99  ND139
  662    60. 140.   1   1.00000E-99  ND140
  663    60. 141.   1   1.00000E-99  ND141
  664    60. 142.   1   1.31927E-13  ND142
  665    60. 143.   1   2.20370E-14  ND143
  666    60. 144.   1   8.05359E-14  ND144
  667    60. 145.   1   1.59148E-14  ND145
  668    60. 146.   1   8.37993E-14  ND146
  669    60. 147.   1   4.11237E-20  ND147
  670    60. 148.   1   1.64497E-15  ND148
  671    60. 149.   1   1.10911E-23  ND149
  672    60. 150.   1   8.81399E-16  ND150
  673    60. 151.   1   7.48226E-25  ND151
  674    60. 152.   1   1.00000E-99  ND152
  675    61. 137.   1   1.00000E-99  PM137
  676    61. 138.   1   1.00000E-99  PM138
  677    61. 139.   1   1.00000E-99  PM139
  678    61. 140.   1   1.00000E-99  PM140
  679    61. 141.   1   1.00000E-99  PM141
  680    61. 142.   1   1.00000E-99  PM142
  681    61. 143.   1   1.00000E-99  PM143
  682    61. 144.   1   1.00000E-99  PM144
  683    61. 145.   1   1.86828E-17  PM145
  684    61. 146.   1   2.71317E-21  PM146
  685    61. 147.   1   2.83733E-18  PM147
  686    61. 148.   1   5.71375E-24  PM148
  687    61. 149.   1   3.27000E-22  PM149
  688    61. 150.   1   6.87770E-24  PM150
  689    61. 151.   1   4.29784E-23  PM151
  690    61. 152.   1   1.00000E-99  PM152
  691    61. 153.   1   1.00000E-99  PM153
  692    61. 154.   1   1.00000E-99  PM154
  693    62. 140.   1   1.00000E-99  SM140
  694    62. 141.   1   1.00000E-99  SM141
  695    62. 142.   1   1.00000E-99  SM142
  696    62. 143.   1   1.00000E-99  SM143
  697    62. 144.   1   7.48127E-16  SM144
  698    62. 145.   1   6.90453E-19  SM145
  699    62. 146.   1   1.03848E-17  SM146
  700    62. 147.   1   7.72638E-15  SM147
  701    62. 148.   1   3.23906E-14  SM148
  702    62. 149.   1   4.66422E-15  SM149
  703    62. 150.   1   1.94350E-14  SM150
  704    62. 151.   1   7.92530E-18  SM151
  705    62. 152.   1   1.03064E-15  SM152
  706    62. 153.   1   3.30086E-22  SM153
  707    62. 154.   1   5.25062E-16  SM154
  708    62. 155.   1   1.14704E-24  SM155
  709    62. 156.   1   1.00000E-99  SM156
  710    62. 157.   1   1.00000E-99  SM157
  711    62. 158.   1   1.00000E-99  SM158
  712    63. 143.   1   1.00000E-99  EU143
  713    63. 144.   1   1.00000E-99  EU144
  714    63. 145.   1   1.00000E-99  EU145
  715    63. 146.   1   1.00000E-99  EU146
  716    63. 147.   1   1.00000E-99  EU147
  717    63. 148.   1   1.00000E-99  EU148
  718    63. 149.   1   1.00000E-99  EU149
  719    63. 150.   1   1.00000E-99  EU150
  720    63. 151.   1   1.63180E-15  EU151
  721    63. 152.   1   7.41480E-22  EU152
  722    63. 153.   1   3.22051E-15  EU153
  723    63. 154.   1   3.32584E-21  EU154
  724    63. 155.   1   8.00639E-21  EU155
  725    63. 156.   1   1.00000E-99  EU156
  726    63. 157.   1   1.00000E-99  EU157
  727    63. 158.   1   1.00000E-99  EU158
  728    63. 159.   1   1.00000E-99  EU159
  729    64. 144.   1   1.00000E-99  GD144
  730    64. 145.   1   1.00000E-99  GD145
  731    64. 146.   1   1.00000E-99  GD146
  732    64. 147.   1   1.00000E-99  GD147
  733    64. 148.   1   1.00000E-99  GD148
  734    64. 149.   1   1.00000E-99  GD149
  735    64. 150.   1   1.00000E-99  GD150
  736    64. 151.   1   1.00000E-99  GD151
  737    64. 152.   1   7.62176E-15  GD152
  738    64. 153.   1   2.01806E-18  GD153
  739    64. 154.   1   8.16266E-15  GD154
  740    64. 155.   1   3.29042E-15  GD155
  741    64. 156.   1   1.36591E-14  GD156
  742    64. 157.   1   4.36168E-15  GD157
  743    64. 158.   1   2.02077E-14  GD158
  744    64. 159.   1   3.71644E-21  GD159
  745    64. 160.   1   1.49665E-15  GD160
  746    64. 161.   1   3.98298E-25  GD161
  747    64. 162.   1   1.00000E-99  GD162
  748    65. 147.   1   1.00000E-99  TB147
  749    65. 148.   1   1.00000E-99  TB148
  750    65. 149.   1   1.00000E-99  TB149
  751    65. 150.   1   1.00000E-99  TB150
  752    65. 151.   1   1.00000E-99  TB151
  753    65. 152.   1   1.00000E-99  TB152
  754    65. 153.   1   1.00000E-99  TB153
  755    65. 154.   1   1.00000E-99  TB154
  756    65. 155.   1   1.00000E-99  TB155
  757    65. 156.   1   1.00000E-99  TB156
  758    65. 157.   1   1.71429E-15  TB157
  759    65. 158.   1   2.81117E-19  TB158
  760    65. 159.   1   6.46770E-15  TB159
  761    65. 160.   1   3.64885E-21  TB160
  762    65. 161.   1   7.87079E-22  TB161
  763    65. 162.   1   1.00000E-99  TB162
  764    65. 163.   1   1.00000E-99  TB163
  765    65. 164.   1   1.00000E-99  TB164
  766    65. 165.   1   1.00000E-99  TB165
  767    66. 148.   1   1.00000E-99  DY148
  768    66. 149.   1   1.00000E-99  DY149
  769    66. 150.   1   1.00000E-99  DY150
  770    66. 151.   1   1.00000E-99  DY151
  771    66. 152.   1   1.00000E-99  DY152
  772    66. 153.   1   1.00000E-99  DY153
  773    66. 154.   1   1.00000E-99  DY154
  774    66. 155.   1   1.00000E-99  DY155
  775    66. 156.   1   1.67135E-27  DY156
  776    66. 157.   1   1.00000E-99  DY157
  777    66. 158.   1   2.79255E-15  DY158
  778    66. 159.   1   2.28026E-18  DY159
  779    66. 160.   1   1.15014E-14  DY160
  780    66. 161.   1   5.99379E-15  DY161
  781    66. 162.   1   2.82378E-14  DY162
  782    66. 163.   1   6.20556E-16  DY163
  783    66. 164.   1   2.11513E-14  DY164
  784    66. 165.   1   3.09896E-22  DY165
  785    66. 166.   1   1.00000E-99  DY166
  786    66. 167.   1   1.00000E-99  DY167
  787    66. 168.   1   1.00000E-99  DY168
  788    67. 153.   1   1.00000E-99  HO153
  789    67. 154.   1   1.00000E-99  HO154
  790    67. 155.   1   1.00000E-99  HO155
  791    67. 156.   1   1.00000E-99  HO156
  792    67. 157.   1   1.00000E-99  HO157
  793    67. 158.   1   1.00000E-99  HO158
  794    67. 159.   1   1.00000E-99  HO159
  795    67. 160.   1   1.00000E-99  HO160
  796    67. 161.   1   1.00000E-99  HO161
  797    67. 162.   1   1.00000E-99  HO162
  798    67. 163.   1   6.74404E-15  HO163
  799    67. 164.   1   4.02062E-22  HO164
  800    67. 165.   1   1.51067E-14  HO165
  801    67. 166.   1   1.65227E-20  HO166
  802    67. 167.   1   5.45106E-27  HO167
  803    67. 168.   1   1.00000E-99  HO168
  804    67. 169.   1   1.00000E-99  HO169
  805    68. 154.   1   1.00000E-99  ER154
  806    68. 155.   1   1.00000E-99  ER155
  807    68. 156.   1   1.00000E-99  ER156
  808    68. 157.   1   1.00000E-99  ER157
  809    68. 158.   1   1.00000E-99  ER158
  810    68. 159.   1   1.00000E-99  ER159
  811    68. 160.   1   1.00000E-99  ER160
  812    68. 161.   1   1.00000E-99  ER161
  813    68. 162.   1   1.95008E-27  ER162
  814    68. 163.   1   1.00000E-99  ER163
  815    68. 164.   1   1.12502E-14  ER164
  816    68. 165.   1   2.34648E-20  ER165
  817    68. 166.   1   3.92981E-14  ER166
  818    68. 167.   1   1.69588E-14  ER167
  819    68. 168.   1   7.61970E-14  ER168
  820    68. 169.   1   1.34303E-19  ER169
  821    68. 170.   1   6.95673E-16  ER170
  822    68. 171.   1   2.46172E-23  ER171
  823    68. 172.   1   1.00000E-99  ER172
  824    68. 173.   1   1.00000E-99  ER173
  825    68. 174.   1   1.00000E-99  ER174
  826    68. 175.   1   1.00000E-99  ER175
  827    69. 159.   1   1.00000E-99  TM159
  828    69. 160.   1   1.00000E-99  TM160
  829    69. 161.   1   1.00000E-99  TM161
  830    69. 162.   1   1.00000E-99  TM162
  831    69. 163.   1   1.00000E-99  TM163
  832    69. 164.   1   1.00000E-99  TM164
  833    69. 165.   1   1.00000E-99  TM165
  834    69. 166.   1   1.00000E-99  TM166
  835    69. 167.   1   1.00000E-99  TM167
  836    69. 168.   1   1.00000E-99  TM168
  837    69. 169.   1   1.29545E-14  TM169
  838    69. 170.   1   1.62309E-18  TM170
  839    69. 171.   1   1.14104E-20  TM171
  840    69. 172.   1   1.22179E-26  TM172
  841    69. 173.   1   1.00000E-99  TM173
  842    69. 174.   1   1.00000E-99  TM174
  843    69. 175.   1   1.00000E-99  TM175
  844    69. 176.   1   1.00000E-99  TM176
  845    70. 160.   1   1.00000E-99  YB160
  846    70. 161.   1   1.00000E-99  YB161
  847    70. 162.   1   1.00000E-99  YB162
  848    70. 163.   1   1.00000E-99  YB163
  849    70. 164.   1   1.00000E-99  YB164
  850    70. 165.   1   1.00000E-99  YB165
  851    70. 166.   1   1.00000E-99  YB166
  852    70. 167.   1   1.00000E-99  YB167
  853    70. 168.   1   1.16594E-25  YB168
  854    70. 169.   1   1.00000E-99  YB169
  855    70. 170.   1   3.65685E-14  YB170
  856    70. 171.   1   2.53655E-14  YB171
  857    70. 172.   1   8.65842E-14  YB172
  858    70. 173.   1   4.44056E-14  YB173
  859    70. 174.   1   1.71722E-13  YB174
  860    70. 175.   1   2.78894E-20  YB175
  861    70. 176.   1   2.56619E-14  YB176
  862    70. 177.   1   1.02206E-22  YB177
  863    70. 178.   1   1.00000E-99  YB178
  864    70. 179.   1   1.00000E-99  YB179
  865    70. 180.   1   1.00000E-99  YB180
  866    71. 165.   1   1.00000E-99  LU165
  867    71. 166.   1   1.00000E-99  LU166
  868    71. 167.   1   1.00000E-99  LU167
  869    71. 168.   1   1.00000E-99  LU168
  870    71. 169.   1   1.00000E-99  LU169
  871    71. 170.   1   1.00000E-99  LU170
  872    71. 171.   1   1.00000E-99  LU171
  873    71. 172.   1   1.00000E-99  LU172
  874    71. 173.   1   1.00000E-99  LU173
  875    71. 174.   1   1.00000E-99  LU174
  876    71. 175.   1   2.29809E-14  LU175
  877    71. 176.   1   5.48381E-19  LU176
  878    71. 177.   1   5.95895E-21  LU177
  879    71. 178.   1   1.00000E-99  LU178
  880    71. 179.   1   1.00000E-99  LU179
  881    71. 180.   1   1.00000E-99  LU180
  882    71. 181.   1   1.00000E-99  LU181
  883    71. 182.   1   1.00000E-99  LU182
  884    72. 166.   1   1.00000E-99  HF166
  885    72. 167.   1   1.00000E-99  HF167
  886    72. 168.   1   1.00000E-99  HF168
  887    72. 169.   1   1.00000E-99  HF169
  888    72. 170.   1   1.00000E-99  HF170
  889    72. 171.   1   1.00000E-99  HF171
  890    72. 172.   1   1.00000E-99  HF172
  891    72. 173.   1   1.00000E-99  HF173
  892    72. 174.   1   9.84168E-24  HF174
  893    72. 175.   1   2.26318E-27  HF175
  894    72. 176.   1   2.33385E-14  HF176
  895    72. 177.   1   1.39518E-14  HF177
  896    72. 178.   1   6.48384E-14  HF178
  897    72. 179.   1   1.27878E-14  HF179
  898    72. 180.   1   8.74141E-14  HF180
  899    72. 181.   1   8.84122E-21  HF181
  900    72. 182.   1   2.51295E-21  HF182
  901    72. 183.   1   1.00000E-99  HF183
  902    72. 184.   1   1.00000E-99  HF184
  903    72. 185.   1   1.00000E-99  HF185
  904    73. 169.   1   1.00000E-99  TA169
  905    73. 170.   1   1.00000E-99  TA170
  906    73. 171.   1   1.00000E-99  TA171
  907    73. 172.   1   1.00000E-99  TA172
  908    73. 173.   1   1.00000E-99  TA173
  909    73. 174.   1   1.00000E-99  TA174
  910    73. 175.   1   1.00000E-99  TA175
  911    73. 176.   1   1.00000E-99  TA176
  912    73. 177.   1   1.00000E-99  TA177
  913    73. 178.   1   1.00000E-99  TA178
  914    73. 179.   1   8.36187E-15  TA179
  915    73. 180.   1   9.23949E-21  TA180
  916    73. 181.   1   1.82027E-14  TA181
  917    73. 182.   1   1.93695E-19  TA182
  918    73. 183.   1   5.80211E-25  TA183
  919    73. 184.   1   1.00000E-99  TA184
  920    73. 185.   1   1.00000E-99  TA185
  921    73. 186.   1   1.00000E-99  TA186
  922    74. 172.   1   1.00000E-99  W 172
  923    74. 173.   1   1.00000E-99  W 173
  924    74. 174.   1   1.00000E-99  W 174
  925    74. 175.   1   1.00000E-99  W 175
  926    74. 176.   1   1.00000E-99  W 176
  927    74. 177.   1   1.00000E-99  W 177
  928    74. 178.   1   1.00000E-99  W 178
  929    74. 179.   1   1.00000E-99  W 179
  930    74. 180.   1   2.66858E-15  W 180
  931    74. 181.   1   9.42642E-19  W 181
  932    74. 182.   1   4.18777E-14  W 182
  933    74. 183.   1   1.92589E-14  W 183
  934    74. 184.   1   3.92122E-14  W 184
  935    74. 185.   1   2.94574E-19  W 185
  936    74. 186.   1   1.10673E-15  W 186
  937    74. 187.   1   1.41178E-22  W 187
  938    74. 188.   1   1.15119E-27  W 188
  939    74. 189.   1   1.00000E-99  W 189
  940    74. 190.   1   1.00000E-99  W 190
  941    75. 175.   1   1.00000E-99  RE175
  942    75. 176.   1   1.00000E-99  RE176
  943    75. 177.   1   1.00000E-99  RE177
  944    75. 178.   1   1.00000E-99  RE178
  945    75. 179.   1   1.00000E-99  RE179
  946    75. 180.   1   1.00000E-99  RE180
  947    75. 181.   1   1.00000E-99  RE181
  948    75. 182.   1   1.00000E-99  RE182
  949    75. 183.   1   1.00000E-99  RE183
  950    75. 184.   1   1.00000E-99  RE184
  951    75. 185.   1   5.86396E-15  RE185
  952    75. 186.   1   1.81463E-20  RE186
  953    75. 187.   1   9.72422E-17  RE187
  954    75. 188.   1   4.47828E-23  RE188
  955    75. 189.   1   1.00000E-99  RE189
  956    75. 190.   1   1.00000E-99  RE190
  957    75. 191.   1   1.00000E-99  RE191
  958    76. 179.   1   1.00000E-99  OS179
  959    76. 180.   1   1.00000E-99  OS180
  960    76. 181.   1   1.00000E-99  OS181
  961    76. 182.   1   1.00000E-99  OS182
  962    76. 183.   1   1.00000E-99  OS183
  963    76. 184.   1   2.71484E-21  OS184
  964    76. 185.   1   3.18927E-25  OS185
  965    76. 186.   1   1.94769E-14  OS186
  966    76. 187.   1   6.81342E-15  OS187
  967    76. 188.   1   2.72079E-14  OS188
  968    76. 189.   1   5.96067E-15  OS189
  969    76. 190.   1   3.14347E-14  OS190
  970    76. 191.   1   1.54872E-20  OS191
  971    76. 192.   1   1.24213E-14  OS192
  972    76. 193.   1   1.65681E-21  OS193
  973    76. 194.   1   5.74942E-26  OS194
  974    76. 195.   1   1.00000E-99  OS195
  975    76. 196.   1   1.00000E-99  OS196
  976    77. 181.   1   1.00000E-99  IR181
  977    77. 182.   1   1.00000E-99  IR182
  978    77. 183.   1   1.00000E-99  IR183
  979    77. 184.   1   1.00000E-99  IR184
  980    77. 185.   1   1.00000E-99  IR185
  981    77. 186.   1   1.00000E-99  IR186
  982    77. 187.   1   1.00000E-99  IR187
  983    77. 188.   1   1.00000E-99  IR188
  984    77. 189.   1   1.00000E-99  IR189
  985    77. 190.   1   1.00000E-99  IR190
  986    77. 191.   1   5.76225E-15  IR191
  987    77. 192.   1   2.76047E-19  IR192
  988    77. 193.   1   3.20141E-15  IR193
  989    77. 194.   1   9.49611E-22  IR194
  990    77. 195.   1   1.00000E-99  IR195
  991    77. 196.   1   1.00000E-99  IR196
  992    77. 197.   1   1.00000E-99  IR197
  993    78. 184.   1   1.00000E-99  PT184
  994    78. 185.   1   1.00000E-99  PT185
  995    78. 186.   1   1.00000E-99  PT186
  996    78. 187.   1   1.00000E-99  PT187
  997    78. 188.   1   1.00000E-99  PT188
  998    78. 189.   1   1.00000E-99  PT189
  999    78. 190.   1   1.87652E-20  PT190
 1000    78. 191.   1   2.29986E-26  PT191
 1001    78. 192.   1   1.59530E-14  PT192
 1002    78. 193.   1   5.77801E-15  PT193
 1003    78. 194.   1   4.53076E-14  PT194
 1004    78. 195.   1   2.16256E-14  PT195
 1005    78. 196.   1   2.17746E-13  PT196
 1006    78. 197.   1   1.57106E-20  PT197
 1007    78. 198.   1   1.07877E-14  PT198
 1008    78. 199.   1   1.29845E-23  PT199
 1009    78. 200.   1   1.00000E-99  PT200
 1010    78. 201.   1   1.00000E-99  PT201
 1011    78. 202.   1   1.00000E-99  PT202
 1012    79. 185.   1   1.00000E-99  AU185
 1013    79. 186.   1   1.00000E-99  AU186
 1014    79. 187.   1   1.00000E-99  AU187
 1015    79. 188.   1   1.00000E-99  AU188
 1016    79. 189.   1   1.00000E-99  AU189
 1017    79. 190.   1   1.00000E-99  AU190
 1018    79. 191.   1   1.00000E-99  AU191
 1019    79. 192.   1   1.00000E-99  AU192
 1020    79. 193.   1   1.00000E-99  AU193
 1021    79. 194.   1   1.00000E-99  AU194
 1022    79. 195.   1   4.91389E-18  AU195
 1023    79. 196.   1   4.35123E-23  AU196
 1024    79. 197.   1   7.94628E-14  AU197
 1025    79. 198.   1   1.54381E-20  AU198
 1026    79. 199.   1   9.62472E-22  AU199
 1027    79. 200.   1   1.00000E-99  AU200
 1028    79. 201.   1   1.00000E-99  AU201
 1029    79. 202.   1   1.00000E-99  AU202
 1030    79. 203.   1   1.00000E-99  AU203
 1031    80. 189.   1   1.00000E-99  HG189
 1032    80. 190.   1   1.00000E-99  HG190
 1033    80. 191.   1   1.00000E-99  HG191
 1034    80. 192.   1   1.00000E-99  HG192
 1035    80. 193.   1   1.00000E-99  HG193
 1036    80. 194.   1   1.00000E-99  HG194
 1037    80. 195.   1   1.00000E-99  HG195
 1038    80. 196.   1   9.52072E-18  HG196
 1039    80. 197.   1   8.67704E-24  HG197
 1040    80. 198.   1   3.62742E-13  HG198
 1041    80. 199.   1   1.76057E-13  HG199
 1042    80. 200.   1   4.37318E-13  HG200
 1043    80. 201.   1   1.53939E-13  HG201
 1044    80. 202.   1   2.40351E-13  HG202
 1045    80. 203.   1   5.04178E-21  HG203
 1046    80. 204.   1   7.21578E-15  HG204
 1047    80. 205.   1   6.67591E-25  HG205
 1048    80. 206.   1   1.00000E-99  HG206
 1049    80. 207.   1   1.00000E-99  HG207
 1050    80. 208.   1   1.00000E-99  HG208
 1051    81. 192.   1   1.00000E-99  TL192
 1052    81. 193.   1   1.00000E-99  TL193
 1053    81. 194.   1   1.00000E-99  TL194
 1054    81. 195.   1   1.00000E-99  TL195
 1055    81. 196.   1   1.00000E-99  TL196
 1056    81. 197.   1   1.00000E-99  TL197
 1057    81. 198.   1   1.00000E-99  TL198
 1058    81. 199.   1   1.00000E-99  TL199
 1059    81. 200.   1   1.00000E-99  TL200
 1060    81. 201.   1   1.00000E-99  TL201
 1061    81. 202.   1   1.00000E-99  TL202
 1062    81. 203.   1   6.69963E-14  TL203
 1063    81. 204.   1   1.76437E-20  TL204
 1064    81. 205.   1   3.22999E-15  TL205
 1065    81. 206.   1   3.09862E-25  TL206
 1066    81. 207.   1   1.00000E-99  TL207
 1067    81. 208.   1   1.00000E-99  TL208
 1068    81. 209.   1   1.00000E-99  TL209
 1069    81. 210.   1   1.00000E-99  TL210
 1070    82. 193.   1   1.00000E-99  PB193
 1071    82. 194.   1   1.00000E-99  PB194
 1072    82. 195.   1   1.00000E-99  PB195
 1073    82. 196.   1   1.00000E-99  PB196
 1074    82. 197.   1   1.00000E-99  PB197
 1075    82. 198.   1   1.00000E-99  PB198
 1076    82. 199.   1   1.00000E-99  PB199
 1077    82. 200.   1   1.00000E-99  PB200
 1078    82. 201.   1   1.00000E-99  PB201
 1079    82. 202.   1   1.00000E-99  PB202
 1080    82. 203.   1   1.00000E-99  PB203
 1081    82. 204.   1   6.11679E-14  PB204
 1082    82. 205.   1   3.98483E-14  PB205
 1083    82. 208.   1   9.35871E-13  PB208
 1084    82. 209.   1   2.74084E-23  PB209
 1085    82. 210.   1   1.00000E-99  PB210
 1086    82. 211.   1   1.00000E-99  PB211
 1087    83. 202.   1   1.00000E-99  BI202
 1088    83. 203.   1   1.00000E-99  BI203
 1089    83. 204.   1   1.00000E-99  BI204
 1090    83. 205.   1   1.00000E-99  BI205
 1091    83. 206.   1   1.00000E-99  BI206
 1092    83. 207.   1   1.00000E-99  BI207
 1093    83. 208.   1   1.00000E-99  BI208
 1094    83. 209.   1   8.61416E-14  BI209
 1095    83. 210.   1   4.40123E-23  BI210
 1096    13.  26.   2   2.19608E-27  AL*26
 1097    36.  85.   2   1.27718E-20  KR*85
 1098    48. 115.   2   1.00000E-99  CD*15
 1099    71. 176.   2   1.00000E-99  LU*76
 1100    73. 180.   2   1.00000E-99  TAg80
