H NUM     Z    A ISOM  ABUNDANCE_MF  ISOTP
 # mod      281 dzeit  1.25E+01 agej  4.7207E+04
 # t9 =    8.225E-01 rho =    1.357E+06
 # densn  1.02902E+04
 # densp  4.61071E+07
 # densa  2.61765E+13
 # total_energy_flux_[erg/(g*s)]  0.00000E+00
  561    54. 131.   1   8.57091E-10  XE131
  562    54. 132.   1   4.36614E-09  XE132
  563    54. 133.   1   3.31510E-16  XE133
  564    54. 134.   1   1.65701E-10  XE134
  565    54. 135.   1   4.09508E-19  XE135
  566    54. 136.   1   1.31849E-09  XE136
  567    54. 137.   1   7.70337E-22  XE137
  568    54. 138.   1   1.00000E-99  XE138
  569    55. 123.   1   1.00000E-99  CS123
  570    55. 124.   1   1.00000E-99  CS124
  571    55. 125.   1   1.00000E-99  CS125
  572    55. 126.   1   1.00000E-99  CS126
  573    55. 127.   1   1.00000E-99  CS127
  574    55. 128.   1   1.00000E-99  CS128
  575    55. 129.   1   1.00000E-99  CS129
  576    55. 130.   1   1.00000E-99  CS130
  577    55. 131.   1   1.94782E-26  CS131
  578    55. 132.   1   1.36534E-27  CS132
  579    55. 133.   1   6.48941E-10  CS133
  580    55. 134.   1   2.92714E-17  CS134
  581    55. 135.   1   1.78119E-16  CS135
  582    55. 136.   1   1.06032E-22  CS136
  583    55. 137.   1   5.86858E-18  CS137
  584    55. 138.   1   1.00000E-99  CS138
  585    55. 139.   1   1.00000E-99  CS139
  586    56. 124.   1   1.00000E-99  BA124
  587    56. 125.   1   1.00000E-99  BA125
  588    56. 126.   1   1.00000E-99  BA126
  589    56. 127.   1   1.00000E-99  BA127
  590    56. 128.   1   1.00000E-99  BA128
  591    56. 129.   1   1.00000E-99  BA129
  592    56. 130.   1   1.00000E-99  BA130
  593    56. 131.   1   1.00000E-99  BA131
  594    56. 132.   1   2.01690E-23  BA132
  595    56. 133.   1   4.05869E-27  BA133
  596    56. 134.   1   1.52790E-09  BA134
  597    56. 135.   1   6.40868E-10  BA135
  598    56. 136.   1   4.89447E-09  BA136
  599    56. 137.   1   4.28262E-09  BA137
  600    56. 138.   1   4.42652E-08  BA138
  601    56. 139.   1   3.27862E-18  BA139
  602    56. 140.   1   3.10417E-25  BA140
  603    56. 141.   1   1.00000E-99  BA141
  604    56. 142.   1   1.00000E-99  BA142
  605    57. 127.   1   1.00000E-99  LA127
  606    57. 128.   1   1.00000E-99  LA128
  607    57. 129.   1   1.00000E-99  LA129
  608    57. 130.   1   1.00000E-99  LA130
  609    57. 131.   1   1.00000E-99  LA131
  610    57. 132.   1   1.00000E-99  LA132
  611    57. 133.   1   1.00000E-99  LA133
  612    57. 134.   1   1.00000E-99  LA134
  613    57. 135.   1   1.00000E-99  LA135
  614    57. 136.   1   1.00000E-99  LA136
  615    57. 137.   1   4.28241E-27  LA137
  616    57. 138.   1   5.05475E-25  LA138
  617    57. 139.   1   5.11287E-09  LA139
  618    57. 140.   1   5.91147E-17  LA140
  619    57. 141.   1   4.65320E-25  LA141
  620    57. 142.   1   1.00000E-99  LA142
  621    57. 143.   1   1.00000E-99  LA143
  622    58. 130.   1   1.00000E-99  CE130
  623    58. 131.   1   1.00000E-99  CE131
  624    58. 132.   1   1.00000E-99  CE132
  625    58. 133.   1   1.00000E-99  CE133
  626    58. 134.   1   1.00000E-99  CE134
  627    58. 135.   1   1.00000E-99  CE135
  628    58. 136.   1   6.72057E-23  CE136
  629    58. 137.   1   1.00000E-99  CE137
  630    58. 138.   1   2.63139E-18  CE138
  631    58. 139.   1   1.11577E-21  CE139
  632    58. 140.   1   8.22245E-09  CE140
  633    58. 141.   1   9.72759E-16  CE141
  634    58. 142.   1   1.31866E-11  CE142
  635    58. 143.   1   2.20866E-19  CE143
  636    58. 144.   1   1.82474E-24  CE144
  637    58. 145.   1   1.00000E-99  CE145
  638    58. 146.   1   1.00000E-99  CE146
  639    59. 133.   1   1.00000E-99  PR133
  640    59. 134.   1   1.00000E-99  PR134
  641    59. 135.   1   1.00000E-99  PR135
  642    59. 136.   1   1.00000E-99  PR136
  643    59. 137.   1   1.00000E-99  PR137
  644    59. 138.   1   1.00000E-99  PR138
  645    59. 139.   1   1.00000E-99  PR139
  646    59. 140.   1   1.00000E-99  PR140
  647    59. 141.   1   9.30596E-10  PR141
  648    59. 142.   1   1.13286E-16  PR142
  649    59. 143.   1   1.34166E-18  PR143
  650    59. 144.   1   3.18566E-27  PR144
  651    59. 145.   1   1.00000E-99  PR145
  652    59. 146.   1   1.00000E-99  PR146
  653    59. 147.   1   1.00000E-99  PR147
  654    59. 148.   1   1.00000E-99  PR148
  655    59. 149.   1   1.00000E-99  PR149
  656    60. 134.   1   1.00000E-99  ND134
  657    60. 135.   1   1.00000E-99  ND135
  658    60. 136.   1   1.00000E-99  ND136
  659    60. 137.   1   1.00000E-99  ND137
  660    60. 138.   1   1.00000E-99  ND138
  661    60. 139.   1   1.00000E-99  ND139
  662    60. 140.   1   1.00000E-99  ND140
  663    60. 141.   1   1.00000E-99  ND141
  664    60. 142.   1   2.02549E-09  ND142
  665    60. 143.   1   3.21128E-10  ND143
  666    60. 144.   1   7.83478E-10  ND144
  667    60. 145.   1   2.09017E-10  ND145
  668    60. 146.   1   6.12621E-10  ND146
  669    60. 147.   1   1.77679E-16  ND147
  670    60. 148.   1   7.15848E-14  ND148
  671    60. 149.   1   3.25355E-22  ND149
  672    60. 150.   1   7.02232E-18  ND150
  673    60. 151.   1   2.99287E-27  ND151
  674    60. 152.   1   1.00000E-99  ND152
  675    61. 137.   1   1.00000E-99  PM137
  676    61. 138.   1   1.00000E-99  PM138
  677    61. 139.   1   1.00000E-99  PM139
  678    61. 140.   1   1.00000E-99  PM140
  679    61. 141.   1   1.00000E-99  PM141
  680    61. 142.   1   1.00000E-99  PM142
  681    61. 143.   1   1.00000E-99  PM143
  682    61. 144.   1   1.06278E-25  PM144
  683    61. 145.   1   6.13294E-18  PM145
  684    61. 146.   1   8.73885E-22  PM146
  685    61. 147.   1   2.50318E-14  PM147
  686    61. 148.   1   2.13065E-20  PM148
  687    61. 149.   1   5.27270E-21  PM149
  688    61. 150.   1   4.88831E-25  PM150
  689    61. 151.   1   3.46899E-26  PM151
  690    61. 152.   1   1.00000E-99  PM152
  691    61. 153.   1   1.00000E-99  PM153
  692    61. 154.   1   1.00000E-99  PM154
  693    62. 140.   1   1.00000E-99  SM140
  694    62. 141.   1   1.00000E-99  SM141
  695    62. 142.   1   1.00000E-99  SM142
  696    62. 143.   1   1.00000E-99  SM143
  697    62. 144.   1   1.36108E-15  SM144
  698    62. 145.   1   3.76719E-19  SM145
  699    62. 146.   1   7.71292E-17  SM146
  700    62. 147.   1   7.28197E-11  SM147
  701    62. 148.   1   2.21581E-10  SM148
  702    62. 149.   1   4.19207E-11  SM149
  703    62. 150.   1   1.27408E-10  SM150
  704    62. 151.   1   2.81734E-15  SM151
  705    62. 152.   1   1.11179E-12  SM152
  706    62. 153.   1   1.28719E-19  SM153
  707    62. 154.   1   5.09697E-15  SM154
  708    62. 155.   1   6.23806E-24  SM155
  709    62. 156.   1   1.00000E-99  SM156
  710    62. 157.   1   1.00000E-99  SM157
  711    62. 158.   1   1.00000E-99  SM158
  712    63. 143.   1   1.00000E-99  EU143
  713    63. 144.   1   1.00000E-99  EU144
  714    63. 145.   1   1.00000E-99  EU145
  715    63. 146.   1   1.00000E-99  EU146
  716    63. 147.   1   1.00000E-99  EU147
  717    63. 148.   1   1.00000E-99  EU148
  718    63. 149.   1   1.00000E-99  EU149
  719    63. 150.   1   1.00000E-99  EU150
  720    63. 151.   1   1.31280E-11  EU151
  721    63. 152.   1   1.50004E-18  EU152
  722    63. 153.   1   2.97738E-11  EU153
  723    63. 154.   1   6.36918E-18  EU154
  724    63. 155.   1   4.77045E-21  EU155
  725    63. 156.   1   1.00000E-99  EU156
  726    63. 157.   1   1.00000E-99  EU157
  727    63. 158.   1   1.00000E-99  EU158
  728    63. 159.   1   1.00000E-99  EU159
  729    64. 144.   1   1.00000E-99  GD144
  730    64. 145.   1   1.00000E-99  GD145
  731    64. 146.   1   1.00000E-99  GD146
  732    64. 147.   1   1.00000E-99  GD147
  733    64. 148.   1   1.00000E-99  GD148
  734    64. 149.   1   1.00000E-99  GD149
  735    64. 150.   1   7.56258E-26  GD150
  736    64. 151.   1   1.00000E-99  GD151
  737    64. 152.   1   5.18757E-11  GD152
  738    64. 153.   1   8.75204E-15  GD153
  739    64. 154.   1   4.75842E-11  GD154
  740    64. 155.   1   2.72172E-11  GD155
  741    64. 156.   1   7.73617E-11  GD156
  742    64. 157.   1   2.73489E-11  GD157
  743    64. 158.   1   8.11717E-11  GD158
  744    64. 159.   1   9.71589E-18  GD159
  745    64. 160.   1   2.46175E-16  GD160
  746    64. 161.   1   3.64442E-26  GD161
  747    64. 162.   1   1.00000E-99  GD162
  748    65. 147.   1   1.00000E-99  TB147
  749    65. 148.   1   1.00000E-99  TB148
  750    65. 149.   1   1.00000E-99  TB149
  751    65. 150.   1   1.00000E-99  TB150
  752    65. 151.   1   1.00000E-99  TB151
  753    65. 152.   1   1.00000E-99  TB152
  754    65. 153.   1   1.00000E-99  TB153
  755    65. 154.   1   1.00000E-99  TB154
  756    65. 155.   1   1.00000E-99  TB155
  757    65. 156.   1   1.00000E-99  TB156
  758    65. 157.   1   1.74733E-11  TB157
  759    65. 158.   1   2.45576E-16  TB158
  760    65. 159.   1   4.20579E-11  TB159
  761    65. 160.   1   2.28667E-18  TB160
  762    65. 161.   1   3.52350E-23  TB161
  763    65. 162.   1   1.00000E-99  TB162
  764    65. 163.   1   1.00000E-99  TB163
  765    65. 164.   1   1.00000E-99  TB164
  766    65. 165.   1   1.00000E-99  TB165
  767    66. 148.   1   1.00000E-99  DY148
  768    66. 149.   1   1.00000E-99  DY149
  769    66. 150.   1   1.00000E-99  DY150
  770    66. 151.   1   1.00000E-99  DY151
  771    66. 152.   1   1.00000E-99  DY152
  772    66. 153.   1   1.00000E-99  DY153
  773    66. 154.   1   1.00000E-99  DY154
  774    66. 155.   1   1.00000E-99  DY155
  775    66. 156.   1   1.00000E-99  DY156
  776    66. 157.   1   1.00000E-99  DY157
  777    66. 158.   1   2.29510E-11  DY158
  778    66. 159.   1   9.46514E-15  DY159
  779    66. 160.   1   5.68730E-11  DY160
  780    66. 161.   1   4.36090E-11  DY161
  781    66. 162.   1   1.15139E-10  DY162
  782    66. 163.   1   1.11686E-11  DY163
  783    66. 164.   1   5.14369E-11  DY164
  784    66. 165.   1   4.02742E-19  DY165
  785    66. 166.   1   4.08244E-26  DY166
  786    66. 167.   1   1.00000E-99  DY167
  787    66. 168.   1   1.00000E-99  DY168
  788    67. 153.   1   1.00000E-99  HO153
  789    67. 154.   1   1.00000E-99  HO154
  790    67. 155.   1   1.00000E-99  HO155
  791    67. 156.   1   1.00000E-99  HO156
  792    67. 157.   1   1.00000E-99  HO157
  793    67. 158.   1   1.00000E-99  HO158
  794    67. 159.   1   1.00000E-99  HO159
  795    67. 160.   1   1.00000E-99  HO160
  796    67. 161.   1   1.00000E-99  HO161
  797    67. 162.   1   1.00000E-99  HO162
  798    67. 163.   1   2.70513E-11  HO163
  799    67. 164.   1   1.54885E-18  HO164
  800    67. 165.   1   5.74771E-11  HO165
  801    67. 166.   1   1.13779E-17  HO166
  802    67. 167.   1   1.38702E-24  HO167
  803    67. 168.   1   1.00000E-99  HO168
  804    67. 169.   1   1.00000E-99  HO169
  805    68. 154.   1   1.00000E-99  ER154
  806    68. 155.   1   1.00000E-99  ER155
  807    68. 156.   1   1.00000E-99  ER156
  808    68. 157.   1   1.00000E-99  ER157
  809    68. 158.   1   1.00000E-99  ER158
  810    68. 159.   1   1.00000E-99  ER159
  811    68. 160.   1   1.00000E-99  ER160
  812    68. 161.   1   1.00000E-99  ER161
  813    68. 162.   1   1.00000E-99  ER162
  814    68. 163.   1   1.00000E-99  ER163
  815    68. 164.   1   3.76393E-11  ER164
  816    68. 165.   1   2.27331E-16  ER165
  817    68. 166.   1   9.12014E-11  ER166
  818    68. 167.   1   4.96932E-11  ER167
  819    68. 168.   1   1.54214E-10  ER168
  820    68. 169.   1   2.96864E-16  ER169
  821    68. 170.   1   4.83842E-13  ER170
  822    68. 171.   1   7.66802E-21  ER171
  823    68. 172.   1   1.00000E-99  ER172
  824    68. 173.   1   1.00000E-99  ER173
  825    68. 174.   1   1.00000E-99  ER174
  826    68. 175.   1   1.00000E-99  ER175
  827    69. 159.   1   1.00000E-99  TM159
  828    69. 160.   1   1.00000E-99  TM160
  829    69. 161.   1   1.00000E-99  TM161
  830    69. 162.   1   1.00000E-99  TM162
  831    69. 163.   1   1.00000E-99  TM163
  832    69. 164.   1   1.00000E-99  TM164
  833    69. 165.   1   1.00000E-99  TM165
  834    69. 166.   1   1.00000E-99  TM166
  835    69. 167.   1   1.00000E-99  TM167
  836    69. 168.   1   2.14107E-27  TM168
  837    69. 169.   1   3.02410E-11  TM169
  838    69. 170.   1   2.73511E-16  TM170
  839    69. 171.   1   3.70597E-18  TM171
  840    69. 172.   1   2.28040E-24  TM172
  841    69. 173.   1   1.00000E-99  TM173
  842    69. 174.   1   1.00000E-99  TM174
  843    69. 175.   1   1.00000E-99  TM175
  844    69. 176.   1   1.00000E-99  TM176
  845    70. 160.   1   1.00000E-99  YB160
  846    70. 161.   1   1.00000E-99  YB161
  847    70. 162.   1   1.00000E-99  YB162
  848    70. 163.   1   1.00000E-99  YB163
  849    70. 164.   1   1.00000E-99  YB164
  850    70. 165.   1   1.00000E-99  YB165
  851    70. 166.   1   1.00000E-99  YB166
  852    70. 167.   1   1.00000E-99  YB167
  853    70. 168.   1   3.16768E-27  YB168
  854    70. 169.   1   1.00000E-99  YB169
  855    70. 170.   1   6.41448E-11  YB170
  856    70. 171.   1   5.45975E-11  YB171
  857    70. 172.   1   1.47016E-10  YB172
  858    70. 173.   1   1.00121E-10  YB173
  859    70. 174.   1   3.46602E-10  YB174
  860    70. 175.   1   2.46471E-17  YB175
  861    70. 176.   1   2.66938E-13  YB176
  862    70. 177.   1   2.03496E-22  YB177
  863    70. 178.   1   1.00000E-99  YB178
  864    70. 179.   1   1.00000E-99  YB179
  865    70. 180.   1   1.00000E-99  YB180
  866    71. 165.   1   1.00000E-99  LU165
  867    71. 166.   1   1.00000E-99  LU166
  868    71. 167.   1   1.00000E-99  LU167
  869    71. 168.   1   1.00000E-99  LU168
  870    71. 169.   1   1.00000E-99  LU169
  871    71. 170.   1   1.00000E-99  LU170
  872    71. 171.   1   1.00000E-99  LU171
  873    71. 172.   1   1.00000E-99  LU172
  874    71. 173.   1   1.00000E-99  LU173
  875    71. 174.   1   1.54086E-26  LU174
  876    71. 175.   1   5.89779E-11  LU175
  877    71. 176.   1   2.14184E-17  LU176
  878    71. 177.   1   7.89276E-21  LU177
  879    71. 178.   1   1.00000E-99  LU178
  880    71. 179.   1   1.00000E-99  LU179
  881    71. 180.   1   1.00000E-99  LU180
  882    71. 181.   1   1.00000E-99  LU181
  883    71. 182.   1   1.00000E-99  LU182
  884    72. 166.   1   1.00000E-99  HF166
  885    72. 167.   1   1.00000E-99  HF167
  886    72. 168.   1   1.00000E-99  HF168
  887    72. 169.   1   1.00000E-99  HF169
  888    72. 170.   1   1.00000E-99  HF170
  889    72. 171.   1   1.00000E-99  HF171
  890    72. 172.   1   1.00000E-99  HF172
  891    72. 173.   1   1.00000E-99  HF173
  892    72. 174.   1   2.63611E-26  HF174
  893    72. 175.   1   1.00000E-99  HF175
  894    72. 176.   1   7.50490E-11  HF176
  895    72. 177.   1   4.30400E-11  HF177
  896    72. 178.   1   1.55014E-10  HF178
  897    72. 179.   1   3.13546E-12  HF179
  898    72. 180.   1   9.33384E-11  HF180
  899    72. 181.   1   3.22380E-18  HF181
  900    72. 182.   1   2.04002E-22  HF182
  901    72. 183.   1   1.00000E-99  HF183
  902    72. 184.   1   1.00000E-99  HF184
  903    72. 185.   1   1.00000E-99  HF185
  904    73. 169.   1   1.00000E-99  TA169
  905    73. 170.   1   1.00000E-99  TA170
  906    73. 171.   1   1.00000E-99  TA171
  907    73. 172.   1   1.00000E-99  TA172
  908    73. 173.   1   1.00000E-99  TA173
  909    73. 174.   1   1.00000E-99  TA174
  910    73. 175.   1   1.00000E-99  TA175
  911    73. 176.   1   1.00000E-99  TA176
  912    73. 177.   1   1.00000E-99  TA177
  913    73. 178.   1   1.00000E-99  TA178
  914    73. 179.   1   4.57094E-11  TA179
  915    73. 180.   1   7.34017E-17  TA180
  916    73. 181.   1   9.65786E-11  TA181
  917    73. 182.   1   4.48748E-16  TA182
  918    73. 183.   1   4.70234E-22  TA183
  919    73. 184.   1   1.00000E-99  TA184
  920    73. 185.   1   1.00000E-99  TA185
  921    73. 186.   1   1.00000E-99  TA186
  922    74. 172.   1   1.00000E-99  W 172
  923    74. 173.   1   1.00000E-99  W 173
  924    74. 174.   1   1.00000E-99  W 174
  925    74. 175.   1   1.00000E-99  W 175
  926    74. 176.   1   1.00000E-99  W 176
  927    74. 177.   1   1.00000E-99  W 177
  928    74. 178.   1   1.00000E-99  W 178
  929    74. 179.   1   1.00000E-99  W 179
  930    74. 180.   1   5.48531E-11  W 180
  931    74. 181.   1   2.23531E-14  W 181
  932    74. 182.   1   1.81959E-10  W 182
  933    74. 183.   1   1.18837E-10  W 183
  934    74. 184.   1   2.43016E-10  W 184
  935    74. 185.   1   7.28001E-16  W 185
  936    74. 186.   1   6.74121E-13  W 186
  937    74. 187.   1   4.17710E-20  W 187
  938    74. 188.   1   8.10563E-26  W 188
  939    74. 189.   1   1.00000E-99  W 189
  940    74. 190.   1   1.00000E-99  W 190
  941    75. 175.   1   1.00000E-99  RE175
  942    75. 176.   1   1.00000E-99  RE176
  943    75. 177.   1   1.00000E-99  RE177
  944    75. 178.   1   1.00000E-99  RE178
  945    75. 179.   1   1.00000E-99  RE179
  946    75. 180.   1   1.00000E-99  RE180
  947    75. 181.   1   1.00000E-99  RE181
  948    75. 182.   1   1.00000E-99  RE182
  949    75. 183.   1   1.00000E-99  RE183
  950    75. 184.   1   7.20791E-26  RE184
  951    75. 185.   1   3.97777E-11  RE185
  952    75. 186.   1   7.31365E-17  RE186
  953    75. 187.   1   3.27274E-13  RE187
  954    75. 188.   1   5.66619E-20  RE188
  955    75. 189.   1   2.12155E-26  RE189
  956    75. 190.   1   1.00000E-99  RE190
  957    75. 191.   1   1.00000E-99  RE191
  958    76. 179.   1   1.00000E-99  OS179
  959    76. 180.   1   1.00000E-99  OS180
  960    76. 181.   1   1.00000E-99  OS181
  961    76. 182.   1   1.00000E-99  OS182
  962    76. 183.   1   1.00000E-99  OS183
  963    76. 184.   1   1.30709E-25  OS184
  964    76. 185.   1   1.00000E-99  OS185
  965    76. 186.   1   1.19491E-10  OS186
  966    76. 187.   1   6.33724E-11  OS187
  967    76. 188.   1   1.69588E-10  OS188
  968    76. 189.   1   6.11302E-11  OS189
  969    76. 190.   1   2.13742E-10  OS190
  970    76. 191.   1   5.96625E-17  OS191
  971    76. 192.   1   2.64557E-12  OS192
  972    76. 193.   1   2.50239E-19  OS193
  973    76. 194.   1   1.17312E-24  OS194
  974    76. 195.   1   1.00000E-99  OS195
  975    76. 196.   1   1.00000E-99  OS196
  976    77. 181.   1   1.00000E-99  IR181
  977    77. 182.   1   1.00000E-99  IR182
  978    77. 183.   1   1.00000E-99  IR183
  979    77. 184.   1   1.00000E-99  IR184
  980    77. 185.   1   1.00000E-99  IR185
  981    77. 186.   1   1.00000E-99  IR186
  982    77. 187.   1   1.00000E-99  IR187
  983    77. 188.   1   1.00000E-99  IR188
  984    77. 189.   1   1.00000E-99  IR189
  985    77. 190.   1   1.00000E-99  IR190
  986    77. 191.   1   4.96674E-11  IR191
  987    77. 192.   1   8.24761E-16  IR192
  988    77. 193.   1   1.36218E-11  IR193
  989    77. 194.   1   1.77666E-18  IR194
  990    77. 195.   1   4.59334E-26  IR195
  991    77. 196.   1   1.00000E-99  IR196
  992    77. 197.   1   1.00000E-99  IR197
  993    78. 184.   1   1.00000E-99  PT184
  994    78. 185.   1   1.00000E-99  PT185
  995    78. 186.   1   1.00000E-99  PT186
  996    78. 187.   1   1.00000E-99  PT187
  997    78. 188.   1   1.00000E-99  PT188
  998    78. 189.   1   1.00000E-99  PT189
  999    78. 190.   1   1.00000E-99  PT190
 1000    78. 191.   1   1.00000E-99  PT191
 1001    78. 192.   1   9.87078E-11  PT192
 1002    78. 193.   1   3.74764E-11  PT193
 1003    78. 194.   1   1.73896E-10  PT194
 1004    78. 195.   1   8.47826E-11  PT195
 1005    78. 196.   1   3.63557E-10  PT196
 1006    78. 197.   1   1.50617E-17  PT197
 1007    78. 198.   1   2.64157E-13  PT198
 1008    78. 199.   1   1.78193E-22  PT199
 1009    78. 200.   1   1.00000E-99  PT200
 1010    78. 201.   1   1.00000E-99  PT201
 1011    78. 202.   1   1.00000E-99  PT202
 1012    79. 185.   1   1.00000E-99  AU185
 1013    79. 186.   1   1.00000E-99  AU186
 1014    79. 187.   1   1.00000E-99  AU187
 1015    79. 188.   1   1.00000E-99  AU188
 1016    79. 189.   1   1.00000E-99  AU189
 1017    79. 190.   1   1.00000E-99  AU190
 1018    79. 191.   1   1.00000E-99  AU191
 1019    79. 192.   1   1.00000E-99  AU192
 1020    79. 193.   1   1.00000E-99  AU193
 1021    79. 194.   1   1.00000E-99  AU194
 1022    79. 195.   1   3.89716E-12  AU195
 1023    79. 196.   1   4.82904E-17  AU196
 1024    79. 197.   1   1.52411E-10  AU197
 1025    79. 198.   1   6.72081E-18  AU198
 1026    79. 199.   1   9.76506E-21  AU199
 1027    79. 200.   1   1.00000E-99  AU200
 1028    79. 201.   1   1.00000E-99  AU201
 1029    79. 202.   1   1.00000E-99  AU202
 1030    79. 203.   1   1.00000E-99  AU203
 1031    80. 189.   1   1.00000E-99  HG189
 1032    80. 190.   1   1.00000E-99  HG190
 1033    80. 191.   1   1.00000E-99  HG191
 1034    80. 192.   1   1.00000E-99  HG192
 1035    80. 193.   1   1.00000E-99  HG193
 1036    80. 194.   1   1.00000E-99  HG194
 1037    80. 195.   1   1.00000E-99  HG195
 1038    80. 196.   1   1.16584E-11  HG196
 1039    80. 197.   1   2.83150E-17  HG197
 1040    80. 198.   1   4.03439E-10  HG198
 1041    80. 199.   1   2.35335E-10  HG199
 1042    80. 200.   1   7.41629E-10  HG200
 1043    80. 201.   1   4.94066E-10  HG201
 1044    80. 202.   1   1.92399E-09  HG202
 1045    80. 203.   1   1.89100E-17  HG203
 1046    80. 204.   1   6.20195E-12  HG204
 1047    80. 205.   1   3.34230E-22  HG205
 1048    80. 206.   1   1.00000E-99  HG206
 1049    80. 207.   1   1.00000E-99  HG207
 1050    80. 208.   1   1.00000E-99  HG208
 1051    81. 192.   1   1.00000E-99  TL192
 1052    81. 193.   1   1.00000E-99  TL193
 1053    81. 194.   1   1.00000E-99  TL194
 1054    81. 195.   1   1.00000E-99  TL195
 1055    81. 196.   1   1.00000E-99  TL196
 1056    81. 197.   1   1.00000E-99  TL197
 1057    81. 198.   1   1.00000E-99  TL198
 1058    81. 199.   1   1.00000E-99  TL199
 1059    81. 200.   1   1.00000E-99  TL200
 1060    81. 201.   1   1.00000E-99  TL201
 1061    81. 202.   1   1.00000E-99  TL202
 1062    81. 203.   1   1.82607E-09  TL203
 1063    81. 204.   1   1.02637E-17  TL204
 1064    81. 205.   1   1.68376E-09  TL205
 1065    81. 206.   1   2.11749E-09  TL206
 1066    81. 207.   1   4.06166E-09  TL207
 1067    81. 208.   1   4.91153E-21  TL208
 1068    81. 209.   1   1.00000E-99  TL209
 1069    81. 210.   1   1.00000E-99  TL210
 1070    82. 193.   1   1.00000E-99  PB193
 1071    82. 194.   1   1.00000E-99  PB194
 1072    82. 195.   1   1.00000E-99  PB195
 1073    82. 196.   1   1.00000E-99  PB196
 1074    82. 197.   1   1.00000E-99  PB197
 1075    82. 198.   1   1.00000E-99  PB198
 1076    82. 199.   1   1.00000E-99  PB199
 1077    82. 200.   1   1.00000E-99  PB200
 1078    82. 201.   1   1.00000E-99  PB201
 1079    82. 202.   1   1.00000E-99  PB202
 1080    82. 203.   1   1.00000E-99  PB203
 1081    82. 204.   1   2.05777E-09  PB204
 1082    82. 205.   1   2.06056E-08  PB205
 1083    82. 208.   1   5.31623E-09  PB208
 1084    82. 209.   1   1.37682E-19  PB209
 1085    82. 210.   1   1.56543E-27  PB210
 1086    82. 211.   1   1.00000E-99  PB211
 1087    83. 202.   1   1.00000E-99  BI202
 1088    83. 203.   1   1.00000E-99  BI203
 1089    83. 204.   1   1.00000E-99  BI204
 1090    83. 205.   1   1.00000E-99  BI205
 1091    83. 206.   1   1.28289E-26  BI206
 1092    83. 207.   1   1.72307E-26  BI207
 1093    83. 208.   1   6.05412E-25  BI208
 1094    83. 209.   1   8.78251E-10  BI209
 1095    83. 210.   1   2.53412E-10  BI210
 1096    13.  26.   2   1.00000E-99  AL*26
 1097    36.  85.   2   1.00000E-99  KR*85
 1098    48. 115.   2   1.00000E-99  CD*15
 1099    71. 176.   2   1.00000E-99  LU*76
 1100    73. 180.   2   1.00000E-99  TAg80
